feature_set,fold,model,strategy,threshold,recall,precision,f1,roc_auc,pr_auc
top30_full,3,RandomForest,smote,0.4,0.7560975609756098,0.2980769230769231,0.42758620689655175,0.8170731707317073,0.4800467162725064
top30_full,3,RandomForest,smote,0.45,0.7317073170731707,0.3448275862068966,0.46875,0.8170731707317073,0.4800467162725064
top30_full,3,RandomForest,smote,0.5,0.6585365853658537,0.38028169014084506,0.48214285714285715,0.8170731707317073,0.4800467162725064
top30_full,3,XGBoost,weighted,0.2,0.7073170731707317,0.35365853658536583,0.4715447154471545,0.8287097374790542,0.42257141731314884
top30_full,3,XGBoost,weighted,0.25,0.6585365853658537,0.38571428571428573,0.4864864864864865,0.8287097374790542,0.42257141731314884
top30_full,3,XGBoost,weighted,0.3,0.5853658536585366,0.38095238095238093,0.46153846153846156,0.8287097374790542,0.42257141731314884
top30_full,3,XGBoost,weighted,0.35,0.5609756097560976,0.39655172413793105,0.46464646464646464,0.8287097374790542,0.42257141731314884
top30_full,3,XGBoost,weighted,0.4,0.5609756097560976,0.4339622641509434,0.48936170212765956,0.8287097374790542,0.42257141731314884
top30_full,3,XGBoost,weighted,0.45,0.5609756097560976,0.4423076923076923,0.4946236559139785,0.8287097374790542,0.42257141731314884
top30_full,3,XGBoost,weighted,0.5,0.5609756097560976,0.46938775510204084,0.5111111111111111,0.8287097374790542,0.42257141731314884
top30_full,3,XGBoost,smote,0.2,0.6097560975609756,0.38461538461538464,0.4716981132075472,0.8302923105566933,0.48560645885605674
top30_full,3,XGBoost,smote,0.25,0.5853658536585366,0.41379310344827586,0.48484848484848486,0.8302923105566933,0.48560645885605674
top30_full,3,XGBoost,smote,0.3,0.5609756097560976,0.4423076923076923,0.4946236559139785,0.8302923105566933,0.48560645885605674
top30_full,3,XGBoost,smote,0.35,0.4878048780487805,0.43478260869565216,0.45977011494252873,0.8302923105566933,0.48560645885605674
top30_full,3,XGBoost,smote,0.4,0.4878048780487805,0.46511627906976744,0.47619047619047616,0.8302923105566933,0.48560645885605674
top30_full,3,XGBoost,smote,0.45,0.43902439024390244,0.4864864864864865,0.46153846153846156,0.8302923105566933,0.48560645885605674
top30_full,3,XGBoost,smote,0.5,0.43902439024390244,0.5,0.4675324675324675,0.8302923105566933,0.48560645885605674
top30_full,3,LightGBM,weighted,0.2,0.6829268292682927,0.3010752688172043,0.417910447761194,0.821355427294731,0.4414209103066916
top30_full,3,LightGBM,weighted,0.25,0.6829268292682927,0.3373493975903614,0.45161290322580644,0.821355427294731,0.4414209103066916
top30_full,3,LightGBM,weighted,0.3,0.6585365853658537,0.36486486486486486,0.46956521739130436,0.821355427294731,0.4414209103066916
top30_full,3,LightGBM,weighted,0.35,0.6585365853658537,0.38571428571428573,0.4864864864864865,0.821355427294731,0.4414209103066916
top30_full,3,LightGBM,weighted,0.4,0.6585365853658537,0.4090909090909091,0.5046728971962616,0.821355427294731,0.4414209103066916
top30_full,3,LightGBM,weighted,0.45,0.5853658536585366,0.4067796610169492,0.48,0.821355427294731,0.4414209103066916
top30_full,3,LightGBM,weighted,0.5,0.5853658536585366,0.43636363636363634,0.5,0.821355427294731,0.4414209103066916
top30_full,3,LightGBM,smote,0.2,0.6097560975609756,0.36231884057971014,0.45454545454545453,0.8149320424501955,0.4500766607271858
top30_full,3,LightGBM,smote,0.25,0.5609756097560976,0.38333333333333336,0.45544554455445546,0.8149320424501955,0.4500766607271858
top30_full,3,LightGBM,smote,0.3,0.5609756097560976,0.42592592592592593,0.4842105263157895,0.8149320424501955,0.4500766607271858
top30_full,3,LightGBM,smote,0.35,0.4878048780487805,0.4166666666666667,0.449438202247191,0.8149320424501955,0.4500766607271858
top30_full,3,LightGBM,smote,0.4,0.43902439024390244,0.42857142857142855,0.43373493975903615,0.8149320424501955,0.4500766607271858
top30_full,3,LightGBM,smote,0.45,0.36585365853658536,0.42857142857142855,0.39473684210526316,0.8149320424501955,0.4500766607271858
top30_full,3,LightGBM,smote,0.5,0.3170731707317073,0.41935483870967744,0.3611111111111111,0.8149320424501955,0.4500766607271858
top30_full,4,Logistic,weighted,0.2,0.9024390243902439,0.24183006535947713,0.38144329896907214,0.8441630981195308,0.4726940768037333
top30_full,4,Logistic,weighted,0.25,0.9024390243902439,0.2569444444444444,0.4,0.8441630981195308,0.4726940768037333
top30_full,4,Logistic,weighted,0.3,0.8780487804878049,0.27906976744186046,0.4235294117647059,0.8441630981195308,0.4726940768037333
top30_full,4,Logistic,weighted,0.35,0.8536585365853658,0.29914529914529914,0.4430379746835443,0.8441630981195308,0.4726940768037333
top30_full,4,Logistic,weighted,0.4,0.7804878048780488,0.29357798165137616,0.4266666666666667,0.8441630981195308,0.4726940768037333
top30_full,4,Logistic,weighted,0.45,0.7560975609756098,0.30392156862745096,0.43356643356643354,0.8441630981195308,0.4726940768037333
top30_full,4,Logistic,weighted,0.5,0.7560975609756098,0.32978723404255317,0.45925925925925926,0.8441630981195308,0.4726940768037333
top30_full,4,Logistic,smote,0.2,0.9024390243902439,0.25170068027210885,0.39361702127659576,0.8549618320610687,0.4984287953320037
top30_full,4,Logistic,smote,0.25,0.8780487804878049,0.26666666666666666,0.4090909090909091,0.8549618320610687,0.4984287953320037
top30_full,4,Logistic,smote,0.3,0.8780487804878049,0.28125,0.4260355029585799,0.8549618320610687,0.4984287953320037
top30_full,4,Logistic,smote,0.35,0.8292682926829268,0.3008849557522124,0.44155844155844154,0.8549618320610687,0.4984287953320037
top30_full,4,Logistic,smote,0.4,0.8048780487804879,0.3173076923076923,0.45517241379310347,0.8549618320610687,0.4984287953320037
top30_full,4,Logistic,smote,0.45,0.8048780487804879,0.33,0.46808510638297873,0.8549618320610687,0.4984287953320037
top30_full,4,Logistic,smote,0.5,0.7073170731707317,0.32222222222222224,0.44274809160305345,0.8549618320610687,0.4984287953320037
top30_full,4,Tree,weighted,0.2,0.926829268292683,0.2773722627737226,0.42696629213483145,0.8441630981195309,0.43941371167509585
top30_full,4,Tree,weighted,0.25,0.926829268292683,0.2773722627737226,0.42696629213483145,0.8441630981195309,0.43941371167509585
top30_full,4,Tree,weighted,0.3,0.926829268292683,0.2773722627737226,0.42696629213483145,0.8441630981195309,0.43941371167509585
top30_full,4,Tree,weighted,0.35,0.7804878048780488,0.3137254901960784,0.44755244755244755,0.8441630981195309,0.43941371167509585
top30_full,4,Tree,weighted,0.4,0.7804878048780488,0.31683168316831684,0.4507042253521127,0.8441630981195309,0.43941371167509585
top30_full,4,Tree,weighted,0.45,0.7317073170731707,0.33707865168539325,0.46153846153846156,0.8441630981195309,0.43941371167509585
top30_full,4,Tree,weighted,0.5,0.7317073170731707,0.33707865168539325,0.46153846153846156,0.8441630981195309,0.43941371167509585
top30_full,4,Tree,smote,0.2,0.8292682926829268,0.272,0.40963855421686746,0.8165146155278347,0.36099268634903187
top30_full,4,Tree,smote,0.25,0.8048780487804879,0.29464285714285715,0.43137254901960786,0.8165146155278347,0.36099268634903187
top30_full,4,Tree,smote,0.3,0.6341463414634146,0.3611111111111111,0.46017699115044247,0.8165146155278347,0.36099268634903187
top30_full,4,Tree,smote,0.35,0.6341463414634146,0.3611111111111111,0.46017699115044247,0.8165146155278347,0.36099268634903187
top30_full,4,Tree,smote,0.4,0.6341463414634146,0.37142857142857144,0.46846846846846846,0.8165146155278347,0.36099268634903187
top30_full,4,Tree,smote,0.45,0.5609756097560976,0.3709677419354839,0.44660194174757284,0.8165146155278347,0.36099268634903187
top30_full,4,Tree,smote,0.5,0.5609756097560976,0.3709677419354839,0.44660194174757284,0.8165146155278347,0.36099268634903187
top30_full,4,RandomForest,weighted,0.2,0.975609756097561,0.20618556701030927,0.3404255319148936,0.8293613852169056,0.46154588016613923
top30_full,4,RandomForest,weighted,0.25,0.9512195121951219,0.22807017543859648,0.36792452830188677,0.8293613852169056,0.46154588016613923
top30_full,4,RandomForest,weighted,0.3,0.9024390243902439,0.2356687898089172,0.37373737373737376,0.8293613852169056,0.46154588016613923
top30_full,4,RandomForest,weighted,0.35,0.8536585365853658,0.2536231884057971,0.39106145251396646,0.8293613852169056,0.46154588016613923
top30_full,4,RandomForest,weighted,0.4,0.8292682926829268,0.2905982905982906,0.43037974683544306,0.8293613852169056,0.46154588016613923
top30_full,4,RandomForest,weighted,0.45,0.8048780487804879,0.3142857142857143,0.4520547945205479,0.8293613852169056,0.46154588016613923
top30_full,4,RandomForest,weighted,0.5,0.6341463414634146,0.33766233766233766,0.4406779661016949,0.8293613852169056,0.46154588016613923
top30_full,4,RandomForest,smote,0.2,0.9512195121951219,0.23493975903614459,0.37681159420289856,0.8100912306832991,0.398448317499373
top30_full,4,RandomForest,smote,0.25,0.9024390243902439,0.25,0.3915343915343915,0.8100912306832991,0.398448317499373
top30_full,4,RandomForest,smote,0.3,0.8780487804878049,0.26277372262773724,0.4044943820224719,0.8100912306832991,0.398448317499373
top30_full,4,RandomForest,smote,0.35,0.7804878048780488,0.2882882882882883,0.42105263157894735,0.8100912306832991,0.398448317499373
top30_full,4,RandomForest,smote,0.4,0.7560975609756098,0.31,0.4397163120567376,0.8100912306832991,0.398448317499373
top30_full,4,RandomForest,smote,0.45,0.6585365853658537,0.3103448275862069,0.421875,0.8100912306832991,0.398448317499373
top30_full,4,RandomForest,smote,0.5,0.4634146341463415,0.296875,0.3619047619047619,0.8100912306832991,0.398448317499373
top30_full,4,XGBoost,weighted,0.2,0.7560975609756098,0.33695652173913043,0.46616541353383456,0.843232172779743,0.4467853341166472
top30_full,4,XGBoost,weighted,0.25,0.7317073170731707,0.379746835443038,0.5,0.843232172779743,0.4467853341166472
top30_full,4,XGBoost,weighted,0.3,0.7073170731707317,0.3918918918918919,0.5043478260869565,0.843232172779743,0.4467853341166472
top30_full,4,XGBoost,weighted,0.35,0.6829268292682927,0.4057971014492754,0.509090909090909,0.843232172779743,0.4467853341166472
top30_full,4,XGBoost,weighted,0.4,0.6585365853658537,0.43548387096774194,0.5242718446601942,0.843232172779743,0.4467853341166472
top30_full,4,XGBoost,weighted,0.45,0.6097560975609756,0.43859649122807015,0.5102040816326531,0.843232172779743,0.4467853341166472
top30_full,4,XGBoost,weighted,0.5,0.5853658536585366,0.42857142857142855,0.4948453608247423,0.843232172779743,0.4467853341166472
top30_full,4,XGBoost,smote,0.2,0.6585365853658537,0.38028169014084506,0.48214285714285715,0.8605473840997953,0.4831742040056507
top30_full,4,XGBoost,smote,0.25,0.6097560975609756,0.4098360655737705,0.49019607843137253,0.8605473840997953,0.4831742040056507
top30_full,4,XGBoost,smote,0.3,0.6097560975609756,0.44642857142857145,0.5154639175257731,0.8605473840997953,0.4831742040056507
top30_full,4,XGBoost,smote,0.35,0.6097560975609756,0.5,0.5494505494505495,0.8605473840997953,0.4831742040056507
top30_full,4,XGBoost,smote,0.4,0.5609756097560976,0.5111111111111111,0.5348837209302325,0.8605473840997953,0.4831742040056507
top30_full,4,XGBoost,smote,0.45,0.4634146341463415,0.5135135135135135,0.48717948717948717,0.8605473840997953,0.4831742040056507
top30_full,4,XGBoost,smote,0.5,0.3902439024390244,0.5333333333333333,0.4507042253521127,0.8605473840997953,0.4831742040056507
top30_full,4,LightGBM,weighted,0.2,0.7804878048780488,0.31683168316831684,0.4507042253521127,0.8372742506051015,0.41931011706302035
top30_full,4,LightGBM,weighted,0.25,0.7560975609756098,0.3333333333333333,0.4626865671641791,0.8372742506051015,0.41931011706302035
top30_full,4,LightGBM,weighted,0.3,0.7560975609756098,0.36470588235294116,0.49206349206349204,0.8372742506051015,0.41931011706302035
top30_full,4,LightGBM,weighted,0.35,0.7317073170731707,0.39473684210526316,0.5128205128205128,0.8372742506051015,0.41931011706302035
top30_full,4,LightGBM,weighted,0.4,0.6829268292682927,0.4117647058823529,0.5137614678899083,0.8372742506051015,0.41931011706302035
top30_full,4,LightGBM,weighted,0.45,0.5853658536585366,0.39344262295081966,0.47058823529411764,0.8372742506051015,0.41931011706302035
top30_full,4,LightGBM,weighted,0.5,0.5609756097560976,0.40350877192982454,0.46938775510204084,0.8372742506051015,0.41931011706302035
top30_full,4,LightGBM,smote,0.2,0.6585365853658537,0.38028169014084506,0.48214285714285715,0.8473282442748091,0.46016984724714405
top30_full,4,LightGBM,smote,0.25,0.6341463414634146,0.43333333333333335,0.5148514851485149,0.8473282442748091,0.46016984724714405
top30_full,4,LightGBM,smote,0.3,0.6097560975609756,0.45454545454545453,0.5208333333333334,0.8473282442748091,0.46016984724714405
top30_full,4,LightGBM,smote,0.35,0.5853658536585366,0.46153846153846156,0.5161290322580645,0.8473282442748091,0.46016984724714405
top30_full,4,LightGBM,smote,0.4,0.5121951219512195,0.4772727272727273,0.49411764705882355,0.8473282442748091,0.46016984724714405
top30_full,4,LightGBM,smote,0.45,0.4634146341463415,0.475,0.4691358024691358,0.8473282442748091,0.46016984724714405
top30_full,4,LightGBM,smote,0.5,0.4634146341463415,0.5135135135135135,0.48717948717948717,0.8473282442748091,0.46016984724714405
top30_full,5,Logistic,weighted,0.2,0.975609756097561,0.23809523809523808,0.3827751196172249,0.8836343325265315,0.6193192963393497
top30_full,5,Logistic,weighted,0.25,0.926829268292683,0.25333333333333335,0.39790575916230364,0.8836343325265315,0.6193192963393497
top30_full,5,Logistic,weighted,0.3,0.9024390243902439,0.27205882352941174,0.4180790960451977,0.8836343325265315,0.6193192963393497
top30_full,5,Logistic,weighted,0.35,0.8780487804878049,0.28346456692913385,0.42857142857142855,0.8836343325265315,0.6193192963393497
top30_full,5,Logistic,weighted,0.4,0.8780487804878049,0.3130434782608696,0.46153846153846156,0.8836343325265315,0.6193192963393497
top30_full,5,Logistic,weighted,0.45,0.8780487804878049,0.33962264150943394,0.4897959183673469,0.8836343325265315,0.6193192963393497
top30_full,5,Logistic,weighted,0.5,0.8536585365853658,0.3645833333333333,0.5109489051094891,0.8836343325265315,0.6193192963393497
top30_full,5,Logistic,smote,0.2,0.926829268292683,0.25,0.39378238341968913,0.8785142431576988,0.61081784900463
top30_full,5,Logistic,smote,0.25,0.926829268292683,0.2602739726027397,0.40641711229946526,0.8785142431576988,0.61081784900463
top30_full,5,Logistic,smote,0.3,0.926829268292683,0.29457364341085274,0.4470588235294118,0.8785142431576988,0.61081784900463
top30_full,5,Logistic,smote,0.35,0.9024390243902439,0.31092436974789917,0.4625,0.8785142431576988,0.61081784900463
top30_full,5,Logistic,smote,0.4,0.8780487804878049,0.32142857142857145,0.47058823529411764,0.8785142431576988,0.61081784900463
top30_full,5,Logistic,smote,0.45,0.8536585365853658,0.3431372549019608,0.48951048951048953,0.8785142431576988,0.61081784900463
top30_full,5,Logistic,smote,0.5,0.8048780487804879,0.358695652173913,0.49624060150375937,0.8785142431576988,0.61081784900463
top30_full,5,Tree,weighted,0.2,0.7073170731707317,0.30526315789473685,0.4264705882352941,0.7917054552224911,0.442028689009525
top30_full,5,Tree,weighted,0.25,0.7073170731707317,0.30526315789473685,0.4264705882352941,0.7917054552224911,0.442028689009525
top30_full,5,Tree,weighted,0.3,0.7073170731707317,0.30526315789473685,0.4264705882352941,0.7917054552224911,0.442028689009525
top30_full,5,Tree,weighted,0.35,0.7073170731707317,0.30526315789473685,0.4264705882352941,0.7917054552224911,0.442028689009525
top30_full,5,Tree,weighted,0.4,0.7073170731707317,0.31868131868131866,0.4393939393939394,0.7917054552224911,0.442028689009525
top30_full,5,Tree,weighted,0.45,0.7073170731707317,0.31868131868131866,0.4393939393939394,0.7917054552224911,0.442028689009525
top30_full,5,Tree,weighted,0.5,0.7073170731707317,0.32954545454545453,0.4496124031007752,0.7917054552224911,0.442028689009525
top30_full,5,Tree,smote,0.2,0.7804878048780488,0.2119205298013245,0.3333333333333333,0.6990318376466207,0.25958019641509916
top30_full,5,Tree,smote,0.25,0.7317073170731707,0.23622047244094488,0.35714285714285715,0.6990318376466207,0.25958019641509916
top30_full,5,Tree,smote,0.3,0.7317073170731707,0.23809523809523808,0.3592814371257485,0.6990318376466207,0.25958019641509916
top30_full,5,Tree,smote,0.35,0.4878048780487805,0.25,0.3305785123966942,0.6990318376466207,0.25958019641509916
top30_full,5,Tree,smote,0.4,0.4878048780487805,0.25,0.3305785123966942,0.6990318376466207,0.25958019641509916
top30_full,5,Tree,smote,0.45,0.4878048780487805,0.25,0.3305785123966942,0.6990318376466207,0.25958019641509916
top30_full,5,Tree,smote,0.5,0.4878048780487805,0.25,0.3305785123966942,0.6990318376466207,0.25958019641509916
top30_full,5,RandomForest,weighted,0.2,1.0,0.20707070707070707,0.34309623430962344,0.8626885123813071,0.5425983954783703
top30_full,5,RandomForest,weighted,0.25,0.975609756097561,0.2247191011235955,0.365296803652968,0.8626885123813071,0.5425983954783703
top30_full,5,RandomForest,weighted,0.3,0.9024390243902439,0.2356687898089172,0.37373737373737376,0.8626885123813071,0.5425983954783703
top30_full,5,RandomForest,weighted,0.35,0.8780487804878049,0.26666666666666666,0.4090909090909091,0.8626885123813071,0.5425983954783703
top30_full,5,RandomForest,weighted,0.4,0.8048780487804879,0.2920353982300885,0.42857142857142855,0.8626885123813071,0.5425983954783703
top30_full,5,RandomForest,weighted,0.45,0.7804878048780488,0.32653061224489793,0.460431654676259,0.8626885123813071,0.5425983954783703
top30_full,5,RandomForest,weighted,0.5,0.7073170731707317,0.37662337662337664,0.4915254237288136,0.8626885123813071,0.5425983954783703
top30_full,5,RandomForest,smote,0.2,0.975609756097561,0.22857142857142856,0.37037037037037035,0.8339229193818656,0.42870612486161846
top30_full,5,RandomForest,smote,0.25,0.8780487804878049,0.2465753424657534,0.3850267379679144,0.8339229193818656,0.42870612486161846
top30_full,5,RandomForest,smote,0.3,0.8292682926829268,0.272,0.40963855421686746,0.8339229193818656,0.42870612486161846
top30_full,5,RandomForest,smote,0.35,0.7560975609756098,0.27927927927927926,0.40789473684210525,0.8339229193818656,0.42870612486161846
top30_full,5,RandomForest,smote,0.4,0.7560975609756098,0.3229166666666667,0.45255474452554745,0.8339229193818656,0.42870612486161846
top30_full,5,RandomForest,smote,0.45,0.6829268292682927,0.35,0.4628099173553719,0.8339229193818656,0.42870612486161846
top30_full,5,RandomForest,smote,0.5,0.6097560975609756,0.352112676056338,0.44642857142857145,0.8339229193818656,0.42870612486161846
top30_full,5,XGBoost,weighted,0.2,0.7073170731707317,0.3717948717948718,0.48739495798319327,0.8544963693911748,0.45409583404067744
top30_full,5,XGBoost,weighted,0.25,0.7073170731707317,0.4027777777777778,0.5132743362831859,0.8544963693911748,0.45409583404067744
top30_full,5,XGBoost,weighted,0.3,0.7073170731707317,0.4264705882352941,0.5321100917431193,0.8544963693911748,0.45409583404067744
top30_full,5,XGBoost,weighted,0.35,0.6829268292682927,0.45901639344262296,0.5490196078431373,0.8544963693911748,0.45409583404067744
top30_full,5,XGBoost,weighted,0.4,0.6097560975609756,0.44642857142857145,0.5154639175257731,0.8544963693911748,0.45409583404067744
top30_full,5,XGBoost,weighted,0.45,0.5609756097560976,0.45098039215686275,0.5,0.8544963693911748,0.45409583404067744
top30_full,5,XGBoost,weighted,0.5,0.5121951219512195,0.4772727272727273,0.49411764705882355,0.8544963693911748,0.45409583404067744
top30_full,5,XGBoost,smote,0.2,0.6097560975609756,0.4166666666666667,0.49504950495049505,0.8471420592068516,0.514478438716568
top30_full,5,XGBoost,smote,0.25,0.5609756097560976,0.4423076923076923,0.4946236559139785,0.8471420592068516,0.514478438716568
top30_full,5,XGBoost,smote,0.3,0.5365853658536586,0.46808510638297873,0.5,0.8471420592068516,0.514478438716568
top30_full,5,XGBoost,smote,0.35,0.5365853658536586,0.5116279069767442,0.5238095238095238,0.8471420592068516,0.514478438716568
top30_full,5,XGBoost,smote,0.4,0.5121951219512195,0.5,0.5060240963855421,0.8471420592068516,0.514478438716568
top30_full,5,XGBoost,smote,0.45,0.4878048780487805,0.5128205128205128,0.5,0.8471420592068516,0.514478438716568
top30_full,5,XGBoost,smote,0.5,0.4634146341463415,0.5,0.4810126582278481,0.8471420592068516,0.514478438716568
top30_full,5,LightGBM,weighted,0.2,0.6585365853658537,0.3375,0.4462809917355372,0.8445354682554459,0.44337481464351514
top30_full,5,LightGBM,weighted,0.25,0.6097560975609756,0.3424657534246575,0.43859649122807015,0.8445354682554459,0.44337481464351514
top30_full,5,LightGBM,weighted,0.3,0.6097560975609756,0.352112676056338,0.44642857142857145,0.8445354682554459,0.44337481464351514
top30_full,5,LightGBM,weighted,0.35,0.6097560975609756,0.4098360655737705,0.49019607843137253,0.8445354682554459,0.44337481464351514
top30_full,5,LightGBM,weighted,0.4,0.5609756097560976,0.4107142857142857,0.4742268041237113,0.8445354682554459,0.44337481464351514
top30_full,5,LightGBM,weighted,0.45,0.5609756097560976,0.4791666666666667,0.5168539325842697,0.8445354682554459,0.44337481464351514
top30_full,5,LightGBM,weighted,0.5,0.5609756097560976,0.48936170212765956,0.5227272727272727,0.8445354682554459,0.44337481464351514
top30_full,5,LightGBM,smote,0.2,0.6097560975609756,0.4098360655737705,0.49019607843137253,0.8382051759448892,0.48074739770832287
top30_full,5,LightGBM,smote,0.25,0.5853658536585366,0.4444444444444444,0.5052631578947369,0.8382051759448892,0.48074739770832287
top30_full,5,LightGBM,smote,0.3,0.5609756097560976,0.46938775510204084,0.5111111111111111,0.8382051759448892,0.48074739770832287
top30_full,5,LightGBM,smote,0.35,0.5365853658536586,0.5238095238095238,0.5301204819277109,0.8382051759448892,0.48074739770832287
top30_full,5,LightGBM,smote,0.4,0.4878048780487805,0.5128205128205128,0.5,0.8382051759448892,0.48074739770832287
top30_full,5,LightGBM,smote,0.45,0.4878048780487805,0.5263157894736842,0.5063291139240507,0.8382051759448892,0.48074739770832287
top30_full,5,LightGBM,smote,0.5,0.36585365853658536,0.5172413793103449,0.42857142857142855,0.8382051759448892,0.48074739770832287
top30_full_plus_fe,1,Logistic,weighted,0.2,0.9523809523809523,0.28368794326241137,0.4371584699453552,0.8425118138858597,0.3920323268919559
top30_full_plus_fe,1,Logistic,weighted,0.25,0.9047619047619048,0.2992125984251969,0.44970414201183434,0.8425118138858597,0.3920323268919559
top30_full_plus_fe,1,Logistic,weighted,0.3,0.8333333333333334,0.30973451327433627,0.45161290322580644,0.8425118138858597,0.3920323268919559
top30_full_plus_fe,1,Logistic,weighted,0.35,0.8333333333333334,0.3431372549019608,0.4861111111111111,0.8425118138858597,0.3920323268919559
top30_full_plus_fe,1,Logistic,weighted,0.4,0.7857142857142857,0.35106382978723405,0.4852941176470588,0.8425118138858597,0.3920323268919559
top30_full_plus_fe,1,Logistic,weighted,0.45,0.7142857142857143,0.33707865168539325,0.4580152671755725,0.8425118138858597,0.3920323268919559
top30_full_plus_fe,1,Logistic,weighted,0.5,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.8425118138858597,0.3920323268919559
top30_full_plus_fe,1,Logistic,smote,0.2,0.9285714285714286,0.29545454545454547,0.4482758620689655,0.8419665576154125,0.3930401282061883
